Crop,Region,Soil_Type,Soil_pH,Rainfall_mm,Temperature_C,Humidity_pct,Fertilizer_Used_kg,Pesticides_Used_kg,Planting_Density,Irrigation,Previous_Crop,irrigation_needed,Yield_ton_per_ha
Maize,East,Sandy,7.644062348304862,196.15284134693914,22.411999362726267,53.266729170433884,127.47780302366797,48.370383999114395,175.14682205446414,Drip,Barley,0,4.308245879032777
Wheat,South,Loam,7.081897399386381,1011.686053396652,41.26643617396292,80.58210987830941,126.29134214549991,35.35892816475347,261.31670379208236,Drip,Barley,0,3.9493646125243016
Maize,West,Clay,8.202603683204737,83.18969831565475,41.96973168156282,52.676046380703184,83.97254742258454,50.14105735907101,155.9887060564741,Drip,None,1,5.92380503840671
Barley,North,Silt,6.438836852045076,383.2363966846075,28.74206587106418,79.89837755967861,154.94834853499214,10.458012918545426,214.7143348564639,None,Barley,0,6.670966112760327
Barley,West,Loam,7.222485998828748,422.09338701624614,28.201244029626068,69.38989875473324,54.44507288550399,37.30949625972443,244.5470523471206,Drip,Rice,0,2.212813230300771
Barley,West,Silt,7.002265824222958,74.92256037981487,20.254219016584493,60.57176679784966,153.59457088241788,50.07646575439262,160.5341186389626,Sprinkler,None,0,2.5605923311232397
Wheat,South,Clay,6.9686827186828175,208.54285313885845,44.05232366073454,44.21350159567983,118.57668291849502,66.90161653354863,216.49402933498857,None,Rice,0,6.672391978676068
Wheat,South,Silt,6.868316198551637,129.32808560494476,21.394154260771295,85.32936557064914,153.35112662676187,67.36252520583179,195.47046046653338,Flood,Wheat,0,4.620795516361595
Wheat,West,Loam,6.1168884265968435,443.3995564185456,20.728103530522965,33.252048530521996,121.56209459622784,62.54070566234435,224.73654179507892,Flood,Barley,0,6.005888968412862
Wheat,East,Sandy,7.767129767477178,292.24215698003064,34.821869104475226,71.33478106192891,196.60006743270424,36.37286466330672,225.6864803953722,Drip,Rice,0,6.922181024003041
Maize,East,Silt,6.854008098217866,193.86937713947017,22.28532909001343,67.27439356856213,100.20274266546767,95.26638843421709,267.7847408763463,Flood,Rice,0,6.540815520700487
Maize,East,Loam,8.375548825007817,453.3712989371036,43.163148330431696,56.462491335391604,197.38594055035824,45.27728413669894,168.52567926673464,None,None,0,6.858306982100146
Maize,South,Loam,6.282425281578329,80.42484759722176,15.327209859533845,44.419257317556315,59.746091371846305,29.520454711515203,162.40794015711998,Sprinkler,Wheat,0,5.083280203214704
Wheat,South,Clay,7.548231518881123,420.2663557016121,15.17259786969904,55.841756210716014,152.5641162136335,59.90616457011886,210.28353498581862,Sprinkler,Wheat,0,2.9466345226735804
Rice,West,Loam,8.322151238917325,601.5771101148105,30.146304043067985,82.36636353320523,118.13288101773682,77.40358028928222,283.1279879064799,None,Barley,0,4.841049388031393
Wheat,North,Sandy,7.490374969048277,632.652694230944,29.64187379740416,80.20596661529726,173.32064382945504,11.10102155400396,278.290427950814,Drip,Maize,0,7.779730936430662
Rice,South,Sandy,8.113818722852184,459.2900605495453,19.900920657027314,86.48287499862175,168.44241045754973,34.87096066559927,233.99893639221136,Drip,Maize,0,3.83272123052632
Barley,West,Silt,7.9824428792710185,157.28177253743848,29.835586889108534,48.46759239751488,170.0315274313906,84.24800673400269,283.3160728456661,Drip,None,0,4.515625528560731
Wheat,West,Silt,6.5803531464670115,1202.0323772267707,27.349833155099596,53.226249502132376,64.21078989537796,55.63189840470384,270.8015396323068,None,Barley,0,6.592608755022276
Rice,North,Silt,7.30037181981849,143.21418073284286,41.709885760271064,31.1235691595918,173.35485497919422,46.763947412192266,191.6909190139574,Drip,None,1,2.455840374822454
Rice,East,Silt,5.968784019434067,305.3520549137678,15.277617606508905,86.57699968320048,82.10602361656413,93.78111516240807,175.51594206687452,Sprinkler,Barley,0,6.542283052982653
Maize,West,Sandy,7.106577648086798,52.689896670615894,44.28809415098857,49.76340550903613,53.85203957885521,18.058158741055482,195.1734751465059,None,Wheat,1,3.6452760151939034
Maize,West,Clay,6.191265915443012,1180.4170975209518,33.731782928875276,54.249829291979594,82.66080795266171,65.40131807000643,184.06768176582216,None,Maize,0,3.603964240661934
Wheat,West,Silt,7.731210444857337,365.2044793563145,19.55530336935827,84.46827668684367,121.89276570497492,40.79698446193993,243.40781889880458,Flood,Rice,0,5.494539728745008
Rice,East,Clay,7.0841752656763735,419.96899050067987,16.402800414334987,61.59590581000879,161.3167039867148,16.374105846363314,237.73486691619752,Flood,Maize,0,3.5317228372556295
Wheat,East,Loam,6.733682087894982,20.41193812511192,31.143169756776956,63.97047250532868,82.79487212492805,29.237005774973817,239.76560751791726,Drip,Barley,1,5.846929758535415
Wheat,North,Loam,6.306391288500933,432.4378868509807,22.046704979154605,40.57397028905501,66.9511322135407,66.5139891715556,178.39553047371732,Drip,Maize,0,7.453109707384481
Maize,South,Silt,8.49609544552386,447.12792844973586,24.03496611003778,59.91960124911927,146.89508825359133,12.544924046910168,268.7794087914658,Sprinkler,Rice,0,4.427805444941176
Maize,East,Loam,5.715131562654798,334.21470093458595,22.353964945035408,85.09251605452646,197.58470545400263,63.30239338504158,215.0439125313947,Drip,Wheat,0,7.66132046645537
Wheat,South,Clay,5.63068204171726,103.55505878965714,34.50516940717532,63.52308528647556,140.1305453128427,96.1165379095574,220.86778805497994,Sprinkler,Wheat,1,7.653576484665071
Rice,South,Clay,6.151772201481593,201.8210932219511,31.605868863484005,45.306981878385486,153.65860461851327,81.55864561332423,299.54427693168594,Drip,Barley,1,3.2454144624985837
Barley,East,Loam,8.413217375883459,35.106597913528724,17.339232705654346,31.87085184808577,134.17511656196302,41.10373714004611,192.34076789441224,Sprinkler,Maize,1,4.590719604951758
Wheat,West,Silt,8.437714504959953,191.36316895021042,30.79579599525526,50.17810640724408,167.3522666342756,22.43868817254475,209.12070061615663,None,Barley,0,7.940683725257934
Maize,North,Clay,7.464783204316408,83.84427922106688,38.735692966898995,64.35545484386748,196.3706630314167,51.855799052168074,251.4694811856131,Sprinkler,Maize,1,2.7709453555114205
Rice,South,Clay,8.140320001619214,128.81838859859658,17.43583772460973,32.556797302249805,131.61938441062773,45.365539256056486,282.0619530285362,Drip,None,1,4.852119336731491
Wheat,West,Sandy,6.141885192522386,53.2361739304961,41.6921692869126,66.58755463746937,112.51857676140888,97.45596640214669,169.01715100260466,Flood,Barley,1,4.591270161660807
Rice,East,Silt,8.41612628252987,78.43061222722032,32.349199483431875,61.40482962708677,179.051459174019,99.08812490575798,260.25687096407455,Drip,Maize,1,6.859966809747272
Wheat,South,Sandy,5.928354550418694,23.897643003040265,43.5187340781095,77.00612814999425,195.45925156399852,46.95261906914121,287.74207889933257,None,None,1,2.972514164011467
Barley,South,Loam,5.803375564544975,757.348945257278,19.44423653167127,31.733290336317708,69.3772461304352,23.390558517694316,213.43869201403035,Flood,Barley,0,3.3290604139089064
Wheat,South,Loam,5.836634617741819,226.76903114113503,44.806949980599455,76.85084068912425,136.7256448210817,91.95485946786147,193.00903844002764,Sprinkler,Wheat,0,3.053319713734333
Rice,West,Sandy,7.219383769817695,151.62307962838696,34.32818597909031,61.25262274548641,168.8689988818996,81.4188048100294,251.66057201624056,Flood,None,1,2.9997791641229785
Rice,West,Silt,7.842923202154157,229.73420955807393,32.024825984431885,52.23175996678269,130.0009107734586,56.01467859901278,186.9110476857437,Drip,Barley,1,3.5467221078876134
Wheat,West,Clay,6.6000015336238995,296.89499524397996,30.45838872336256,87.92297858152943,111.3795452289423,42.88191787136272,207.6434619820929,Flood,Rice,0,5.169325219250593
Rice,South,Loam,8.43368796335838,764.8481181696235,15.709631192949383,39.60717283416318,148.2844731703131,50.33492448397547,284.5370061134704,Flood,Wheat,0,6.241353951391559
Rice,South,Silt,6.803260414354988,59.057474131293404,43.189175746487344,62.479507145466386,90.51921417700225,91.16930577745993,238.5498828887066,Drip,None,1,4.2818547913867455
Maize,North,Silt,5.951345652319649,105.10244082590395,34.31983418562595,49.258888415548704,102.37006144075542,26.617910298718463,164.24658998997666,Drip,Maize,1,4.677375988976929
Wheat,North,Loam,6.89790024455841,1116.2886287815313,17.748794534978735,61.649182727720145,198.8414988322017,82.61051690111239,199.45462971695565,None,Rice,0,6.754360881538938
Rice,West,Loam,7.53711149626732,139.17926531416688,15.628565108835748,63.136527154824726,145.4698001561743,11.637156954443984,244.0897747676064,Flood,Maize,0,5.1513107609459485
Barley,West,Silt,7.996677341513136,6.846017682020893,16.52350917710254,35.366894905490746,180.9390947466612,92.85147938278766,222.22464557320168,Sprinkler,Rice,1,5.538666375329834
Rice,East,Clay,6.876304869869779,47.925121140245395,33.28187290296722,69.668108815101,171.16527695557153,55.026755168158516,249.0508975127386,Drip,Barley,1,5.107841383242549
Barley,West,Sandy,7.280820478147502,8.007533665371577,33.42046244683756,68.0688897551407,147.8408831591036,30.407304370705496,264.21621265205107,Flood,Barley,1,6.738340256504408
Wheat,North,Loam,6.30203413647656,1379.254143909177,29.99001875344323,76.16803647806785,176.109362368816,10.257085253546418,222.0922680307062,Drip,Maize,0,3.100891178138703
Barley,North,Sandy,7.437749579216542,98.08110903776853,24.202974619588545,35.43950961955026,93.07377431503565,60.35918218702968,298.0427529452908,None,Maize,0,7.887511073491103
Maize,North,Silt,8.45791583185103,771.3070825798331,30.952281948439243,47.83551281422127,145.56746732184473,32.00390835038543,287.20108135108507,Drip,Maize,0,7.276569752200042
Barley,South,Sandy,5.647160717763382,1648.0279558751115,30.489054626287736,69.00663598368607,138.59052342859712,66.81379024097589,158.98611091029844,Drip,None,0,4.4015610453175755
Barley,South,Clay,8.159592012115503,274.7681590483845,15.582466796296968,38.20384955493651,143.36294011900173,35.305235330684255,189.96467066253274,None,Wheat,0,4.490551442436383
Rice,West,Silt,7.186847508302568,10.127945605395148,23.47407690982494,70.65589264730653,75.29478907201629,17.92216262712042,195.0815268464676,Drip,Maize,1,7.09396317280913
Barley,East,Clay,6.2562959786869,25.53394206111235,16.595560244014486,33.54160264922538,91.58645599971027,55.45464668592034,177.64355350050158,None,Barley,1,4.673387786665186
Wheat,East,Silt,8.364669130027774,197.09610640047563,42.00464254342967,50.095893177577665,92.99874781888087,60.80371626593299,196.80247545757203,Flood,Barley,0,5.0489798998293915
Wheat,East,Clay,6.950062909176697,156.349675674934,36.75669488355406,80.80266733995114,140.29192438591448,50.733102298559565,213.72309494031904,Flood,Maize,0,6.475855683918871
Wheat,South,Silt,6.495070755020157,279.55634569371966,44.88345510578737,76.4574774228696,195.8820320659679,51.22319988968032,157.73264684886865,Flood,Maize,0,4.32793913135421
Wheat,North,Clay,6.044492884812524,173.3289378939935,24.065137899158636,68.68564291362527,193.1101326773222,63.06851151100138,169.09503541986217,Sprinkler,Barley,0,4.724113486456774
Rice,North,Silt,6.233356630769986,815.7796794832316,41.35457543270731,82.22750499750606,84.07843294845449,57.37181584691381,164.43688181902257,Drip,None,0,2.2227135413986185
Wheat,South,Clay,7.998547124774328,229.5474834595445,33.09162803797445,72.55617265033203,95.72678646001589,21.931078497639234,156.94754087199757,None,Rice,0,2.79908057666599
Wheat,East,Silt,7.343230027951497,354.98260605744116,28.59376220710815,61.162506312648176,55.409283841875066,27.737708183652913,222.22455304524277,Drip,Barley,0,4.751956420036409
Maize,East,Clay,8.239736858464948,680.4124149270701,21.677193338659052,88.7830500231472,109.82233847890912,22.761193728614508,200.07046248392174,Sprinkler,Rice,0,2.2739869264301706
Barley,West,Loam,6.195905356473357,47.65366157655241,37.15176495858428,71.69136478735916,175.20111825205453,72.39660239977712,290.3170844474567,Drip,Maize,1,3.842079114000672
Wheat,West,Sandy,5.863415721546705,78.30606553686457,42.124222467129,66.08203060878019,187.362760847921,57.57385709502694,165.41408031626068,Sprinkler,Wheat,1,4.623464375867855
Wheat,East,Silt,5.51826259292677,34.0576813275591,22.05925194226112,54.53223365721388,85.47447193519154,48.68696111778354,288.9053003603508,Drip,Maize,1,2.609704139116632
Rice,South,Clay,7.0235861128479815,45.120753628175024,20.261710049208375,84.14474991474302,89.86917102332589,81.85050957455644,162.98184260991889,Sprinkler,Maize,1,2.3919532116764106
Rice,East,Loam,8.494920791145965,215.59117297329536,35.88665745014601,47.74254573629957,83.12747247631305,39.32151937847246,242.88260199066525,None,Maize,1,2.0976824093818403
Rice,West,Silt,7.584895806455917,116.21945719472222,44.30919488176558,30.55317565265416,102.5155351361868,61.129599678186494,187.15955060644805,Drip,Barley,1,4.911935784588655
Wheat,East,Silt,6.425183775895438,165.06378177627144,37.49865303312234,41.804431345941595,170.7139097885817,16.69668413411786,274.0208469740812,Drip,Barley,0,2.881010668515474
Rice,South,Silt,8.130575749078515,1213.4920579355762,23.53742217142947,36.57104951654155,147.02862048266903,76.99636754426007,159.2212240559955,None,Wheat,0,6.131579432809775
Barley,North,Sandy,7.845166797963879,51.1313004323642,27.59866272443357,49.13962645038433,167.89113767955502,72.56732003340309,292.8762233654438,None,Rice,1,4.957643021919679
Wheat,South,Clay,5.546245498229617,233.4887162710361,26.529529063751152,79.5527206475073,137.45466595029592,82.21416663671938,157.08858004993502,Flood,Rice,0,2.1136224659507787
Wheat,South,Clay,7.950581441623068,31.232108831227066,40.562850541411365,69.09178112190045,88.65996170887202,89.60283622148982,186.16699024520008,Sprinkler,Rice,1,2.3542087889316887
Wheat,West,Silt,6.401580271715488,115.03608543679803,38.14112336616671,40.13883535402275,84.19912703188163,78.22254405658768,219.6277089101085,None,Maize,1,7.50670103585548
Rice,South,Silt,5.9490203937508035,224.93171954197794,32.6692630428456,77.32930326554032,51.35010587956247,86.00409011145645,263.4086829849323,Flood,Wheat,1,2.746008563572447
Wheat,South,Silt,6.178992519211223,879.1617610591111,23.248773311907097,60.25319196596416,167.14732053111086,41.108913906555216,292.66690763150535,Sprinkler,Maize,0,6.543944072649627
Maize,West,Loam,6.905739413125417,148.89354872987775,43.139655831661685,60.762877447097814,177.06818392470768,40.900362581344574,214.2063646941564,Flood,Wheat,1,3.47762858727405
Wheat,West,Silt,6.774603781204033,20.13268935822515,34.5994567430744,51.72673085885239,165.24238994426244,94.98707379098347,263.5965140726809,Drip,None,1,3.9293982138619965
Wheat,North,Sandy,6.36666189812268,147.38605053866885,44.114299393253475,81.8769818893214,61.16030865927361,92.31170826935843,259.0743831667858,Sprinkler,Barley,1,2.1487453686218307
Barley,East,Clay,6.016654966621098,47.256317509120876,32.40351099126092,49.099638231347555,164.3332440754799,59.364760699470025,235.67533429363598,Drip,Maize,1,5.336891446159432
Barley,South,Sandy,7.7866923689265075,78.40538249804914,39.63578275090842,35.64838564018132,56.865117972540396,42.99029067453812,253.63787641512295,Drip,None,1,4.802267027678379
Maize,West,Silt,8.47032935120475,288.7715795808196,39.3931613818358,48.163739638316706,65.83895985595868,87.94013772329203,155.71000245992667,Drip,Rice,0,6.469727249725984
Wheat,North,Loam,7.833374741259071,20.94134579254033,25.11986330500776,72.92121277607313,116.07130593990009,39.107001918462956,216.23661013462703,Drip,None,1,7.434135800786533
Maize,East,Silt,6.387810903014624,187.491696566301,43.92062168871685,69.45491320819974,121.422051338726,23.827157460499997,267.8791041090045,Drip,Barley,1,5.286252795158989
Rice,West,Silt,6.234426884236401,282.0686829747835,15.65824402792692,41.28102921321467,172.41779549280443,67.5543407504932,221.13317175040964,Drip,Barley,0,7.713600550455859
Wheat,East,Silt,6.152997628197815,164.38093332371116,38.06132726302243,36.70705794629652,151.9290338061366,13.835962875967024,281.02568763404224,Flood,Barley,0,2.8888835699894218
Rice,East,Silt,5.910085223467108,5.793487648050269,43.96671257292132,69.65194550410479,72.99802679468245,44.11917155498392,275.0456814847065,Flood,None,1,4.067873772299187
Wheat,South,Silt,7.153991649076904,1270.4827440675742,25.167246098511683,70.58261013929473,83.92201748432021,82.68974341251598,279.51690452585484,Sprinkler,Rice,0,6.979050636270516
Wheat,South,Clay,7.316201115860032,137.24032810730534,34.44331763372916,51.96897823263424,92.85127823880302,36.56945761235512,169.4995028442299,Sprinkler,Maize,1,5.319886620464848
Rice,West,Sandy,7.616507981989412,452.3043671902151,31.866697495326317,80.56808301174479,68.55089561822875,93.818393116618,186.62116868491057,Sprinkler,Rice,0,5.281828958556914
Barley,East,Loam,7.540640112801004,118.20024397930821,37.84521929029571,88.69231222799502,93.1467329538846,96.02421999549736,154.43959098181955,Drip,Wheat,1,4.762314966621322
Barley,West,Silt,6.376999933850147,193.3166804947826,40.98533764935157,42.33871340696372,159.28972333095996,83.4234670688607,297.4201090294583,Drip,Wheat,0,2.111997402457538
Maize,West,Loam,6.49093301619054,147.53426086462713,33.09133707898644,64.62412294236171,86.21022051609245,98.88789870928564,185.4207209125143,Flood,Maize,1,2.482041819341818
Wheat,East,Clay,7.5445436063270135,125.81105440908583,39.47713759144371,30.32077974023635,175.30394705905798,57.76877003602939,205.06400017233634,Flood,Barley,1,2.5370879523746375
Barley,West,Sandy,6.548342922350885,6.628096334332041,24.368567276677656,72.78326376157725,120.42754926878118,61.22795969250744,191.23896708426543,Sprinkler,Maize,1,3.1367496907691828
Rice,East,Silt,6.137869568857939,133.89594556837247,21.857611761144504,54.85692681379906,98.44036418665831,85.25501337434306,155.9690434268126,None,None,1,2.5656560815234757
Maize,East,Clay,6.623008461090219,660.7947532521692,27.920030685985203,41.59615361418989,111.86271568233096,54.35247302092814,189.1887014415163,None,Barley,0,2.639622906152704
Rice,East,Clay,6.316252472733933,351.7357863983286,35.332097987423495,75.13331530586257,156.42451108902372,46.604800614976256,164.7293499311561,Drip,Maize,0,5.821343572285331
Maize,East,Sandy,5.764938163655733,47.144551328375506,20.61740846816171,78.63892785336483,127.51890548689853,65.32782320570851,209.1424629576877,Drip,Maize,1,2.710083094841709
Rice,North,Silt,7.9904167068299605,268.32575375392526,35.41056576455674,36.66999007055624,51.09179959625871,69.18935597639938,295.02361775051634,Drip,None,1,4.79019689961841
Barley,East,Sandy,8.059334167471109,668.3291795664383,26.82280945716202,32.45974571028204,188.34857698776125,77.58062395265497,254.73935580957266,Flood,None,0,2.378775175313786
Barley,South,Sandy,6.159250900500639,361.2258841940945,38.86725821677896,50.044706500147036,59.89940045027775,70.13806275340768,256.03511847118216,Drip,Rice,0,3.6164423035635713
Rice,South,Loam,5.694316598575606,48.29170571008904,16.105074513099098,67.55942794566214,190.79320232215787,77.11496157369956,217.9763899936883,Drip,Wheat,1,7.5460957367303845
Wheat,South,Loam,7.716482312053539,607.1055590153019,35.03947913488183,77.60517163131799,54.2229235430082,70.71037037998771,271.6956016034172,Drip,Maize,0,2.1860409432064936
Barley,East,Sandy,6.134585877590241,107.66493402637552,34.49467009949903,62.76374979782746,165.64690024361727,53.240071465016094,286.24262503763384,None,Rice,1,7.261770638534406
Wheat,South,Loam,6.680306468310581,181.58273142299336,43.22806428375943,64.84492657841884,130.20120622749323,22.14411259028233,294.23250091257313,None,Barley,0,6.557655546037758
Barley,North,Clay,5.69240575671215,224.05475502896695,36.401026606922116,77.99149330517346,125.85892709061591,80.68989060417326,164.8485334119628,Sprinkler,Barley,0,7.525496731970659
Wheat,West,Sandy,6.178808754275305,570.1509190709944,38.889056892698434,61.73060245312556,60.91677538160068,12.770123624891475,281.94660129697166,Drip,Wheat,0,6.7212294753352815
Wheat,East,Silt,7.878706834988908,804.7476115619818,42.13773047559505,66.66926941357804,85.81175155068743,99.32500825852057,183.76243253637912,Flood,Barley,0,6.957074158295232
Rice,South,Silt,7.913189340745605,796.2940209054906,35.251557548759635,60.973040398593554,166.6320975597788,84.56126409457119,209.59003529862508,None,Wheat,0,2.6463432787479357
Rice,North,Clay,6.121254474663131,2.395795360989001,23.704609048799238,82.82749400206224,183.6889744883741,70.38195471831744,201.82157920680396,Sprinkler,Barley,1,7.013276994780136
Maize,West,Silt,6.5077415353200685,764.8853403957578,41.09321398750566,44.13099711510533,129.36780215794693,96.9946094669008,251.26950601301922,Drip,Barley,0,4.862726027355952
Wheat,North,Silt,5.902715257281231,16.776554575804436,37.42734358427926,45.83961507243056,103.0015094543893,65.12232533105885,239.68868103506873,None,Maize,1,4.109474466831778
Wheat,South,Sandy,5.722517890854768,92.68137853355275,27.733128120026805,37.677687696109544,58.99148120963162,15.078959266991324,166.3657312152054,Flood,None,1,2.9231482324076987
Wheat,North,Clay,8.476515143345228,217.07440396797355,36.31587517949886,79.1680050896653,152.32677890995106,60.344395661306805,267.4233944271775,Flood,Maize,0,2.0040180098042915
Wheat,West,Sandy,7.466781853734518,196.13507155678164,41.03066631543426,54.70663743374144,91.7669916029424,34.94837670912486,215.94681027022443,Flood,Rice,0,5.855774615643766
Barley,South,Clay,7.126289527594956,278.4405254462877,44.26956394173814,50.87363645287463,58.25205724882202,43.25297751859931,150.333276499447,Flood,None,0,6.3561326900881046
Barley,West,Sandy,7.796495501215899,195.85862679645504,43.57054511877166,88.88092302522938,149.87775936479332,51.3626640265026,212.1754900291247,Drip,Maize,0,4.328532467174265
Wheat,North,Sandy,8.020231479063172,817.1426743648311,24.759834802924246,85.60820198638713,122.85796903006376,79.71406717499052,227.44973636207868,Sprinkler,None,0,2.985466222123878
Barley,East,Loam,7.920144304134182,82.5477825883782,27.650811411545455,88.31926092748569,51.79432245525859,55.26362929338605,160.3312027812344,Sprinkler,None,1,2.8673950028028816
Maize,East,Silt,5.54961834786963,96.07178356888193,18.286098149321138,38.537939805521574,66.63860586595206,52.72122617425709,172.67028891243024,Flood,None,0,3.009426683244013
Wheat,East,Clay,6.0604236945714955,760.4986940424794,22.42632861054138,83.47510878888997,154.8802893868916,37.17749239676614,299.03582572362916,Drip,Barley,0,2.337249838930151
Barley,East,Silt,7.464715906353494,23.95316020028438,41.47263625460851,49.72257596324709,59.55069995986828,58.58850176674327,280.67931030337286,Sprinkler,None,1,4.157887577245607
Rice,West,Loam,6.627278043411889,282.1449227252593,25.82549778838077,30.759406212711752,179.89445972644853,32.3551768991784,169.99911290199717,Sprinkler,Barley,0,5.696968354765746
Rice,East,Clay,8.447447953183321,343.46217039801127,33.61657975784643,53.47790015898413,96.6989416129899,33.48944338674052,237.04640995443845,Sprinkler,None,0,4.682643299029779
Barley,West,Loam,7.496214377914762,211.28775193903374,34.978968549211,60.551781188283584,63.299970565463695,78.15328976300684,206.88649458260147,Flood,Barley,0,2.7528866813310895
Wheat,South,Silt,8.36964672618762,355.4784714652107,38.45487825429936,36.49322541404432,163.96360672520981,40.8292538058181,231.56106130498796,Drip,None,0,6.896897095091738
Barley,East,Sandy,6.104339444937382,56.896184522669905,20.48400090736893,62.260657012455376,128.66408516795354,14.625970564520067,220.5802790351081,Flood,Rice,1,3.7223373204071994
Barley,West,Loam,8.091871084345069,574.4471995977435,24.144394038433063,79.16781505060389,95.99600485689464,40.93095573054828,157.2223387538527,Drip,Maize,0,5.61607935592479
Rice,East,Loam,6.464056917445676,45.25582849720687,28.450090243745418,52.659057050351635,110.9147512503902,67.4714987079957,197.31304664861744,None,None,1,3.4741030157714565
Barley,East,Sandy,8.46869442471342,153.65418456359865,25.945231837148206,51.15868839205813,53.21185934072388,83.25870280095901,168.828087304219,Drip,Rice,0,5.569942516557384
Wheat,East,Silt,5.973066016219442,23.472020446629376,44.48715698579069,50.328625213840645,149.40478063091433,96.57430132531252,223.34521384361216,Drip,Maize,1,2.777942522220033
Wheat,West,Loam,7.04901945651498,236.3765631477829,40.048224096411374,85.38566675302152,104.86605334451667,77.15983793274783,286.09750799693154,Flood,Wheat,0,5.932999203300675
Maize,North,Silt,7.878533601511366,332.3677921521105,29.39060263861458,32.92548592741195,157.10563545921946,48.59664484751532,299.32991588543155,Flood,None,0,5.438984570683873
Barley,East,Sandy,6.797927441812107,850.1944306748827,41.37805878259404,56.70456851957732,144.22567189288208,36.92073512844618,291.6379602723707,None,Wheat,0,5.115757702755127
Rice,East,Clay,6.90425218056294,403.35714265903437,25.429588427498903,45.87596724898301,147.68812788646068,21.666699115380045,297.8545687462215,Flood,Maize,0,3.302530596684022
Wheat,South,Loam,8.459067386517223,233.6787938750271,38.57484971670794,83.62842152324966,168.93390665066485,66.4917791001503,152.28694736705327,Drip,Maize,0,5.174952037299257
Maize,North,Silt,6.77592445090346,809.2088319643198,21.71026794319361,35.763135815028235,144.67371175643765,55.889498269810574,259.4170467666042,Sprinkler,None,0,7.382627230611309
Maize,West,Sandy,7.312216301797191,195.27746878263892,38.16966135679098,54.68656600082465,112.80888938628387,70.99313647997272,190.94232152648044,Flood,Rice,1,2.751590434923875
Maize,South,Sandy,5.6636189820254526,247.11733012551574,28.693602095871853,54.40896912186514,108.48913426019534,31.341984080956266,279.84269674037057,Sprinkler,None,0,6.22235748001855
Rice,East,Loam,8.02663024063078,271.9752933408495,18.22497962976727,83.30366505282136,67.93731601472837,39.127975129895106,272.0600235936064,Sprinkler,Rice,0,2.6822754831082056
Rice,South,Clay,7.44450414693863,158.2795139305917,23.197873636667467,42.929606702458166,166.9165119734363,36.288581454877516,213.55118638244312,Sprinkler,None,1,4.028925088919726
Wheat,South,Loam,6.712060308588441,546.9428888711154,27.068238720706937,68.69372461809667,164.16626626319328,81.78866579569694,220.9891012654736,Flood,Rice,0,6.102984915799262
Barley,East,Silt,5.54850861986356,61.434919478800495,37.478787349933114,38.06436761326734,86.9447550628285,25.410683337701208,189.76375034888082,Drip,Barley,1,5.361386406398379
Rice,North,Sandy,7.275006461780512,242.7979293909807,17.189481441928525,87.23854284483257,179.4022869047217,64.7624905322046,193.32060543304527,Sprinkler,Rice,0,6.069581829965037
Rice,North,Clay,5.537973485452486,384.292070557474,34.78640985277919,65.58089755633715,138.35048866859424,14.621951418319606,297.1761635040727,None,Rice,0,7.78014793375905
Barley,South,Silt,5.5036108417270535,702.9476726082673,36.480409227985305,67.57540381924022,121.8030263591851,59.457481831154766,283.3279333005262,Flood,Maize,0,7.817659946842793
Rice,East,Loam,7.348295686448064,646.0385568558924,34.61764109777255,56.02640409962833,52.62444524382438,15.752257817775032,178.78034581724623,Sprinkler,Wheat,0,7.489213438609145
Barley,West,Sandy,6.067051202003663,213.23470467921229,37.82008914502667,50.53696275997933,107.41117787964744,25.82889317091886,191.32870167973994,Sprinkler,None,0,4.968980700005447
Maize,South,Loam,6.075662649154286,309.141553095224,20.345058480685147,42.76058576969258,146.10061523534944,20.1722771848206,166.297198959339,Flood,Maize,0,4.04625003894458
Barley,West,Clay,7.459814697498231,150.38030211835138,32.613100651891116,66.23926522993554,63.46217565325752,41.20528184950838,298.33061744695374,Drip,Wheat,0,3.6775538532651484
Rice,South,Clay,5.661091563818123,189.43379586906264,43.2343484161164,87.27370472089427,118.93509633313224,40.93582759369562,286.08147757958216,None,Maize,1,5.454135534485885
Rice,South,Clay,6.440216684423669,710.1876247302398,33.32352809413613,51.587457245544186,199.01539270423942,84.37773526554307,232.81469804810962,Sprinkler,Maize,0,4.721474379702194
Maize,East,Clay,5.948295706426057,800.8103988814506,33.340090408588594,82.98941331972325,157.48079558136013,30.311870624247582,253.93396559206883,None,None,0,7.967148154596718
Barley,East,Clay,7.240529109389602,677.323840418955,37.093189263398074,38.92657877083498,132.03063312524066,17.774806759657928,262.19204093859815,Flood,Barley,0,5.213451356033835
Maize,West,Loam,7.485295464182188,44.67910050547453,24.996126963775772,86.16756125290804,129.9549327408615,64.31606117327168,180.57168411903373,Drip,Maize,1,3.9739055930169718
Rice,West,Clay,7.663407560797131,569.3040852085126,36.01427703964622,51.029177033884594,56.56476233872916,71.87056296400061,290.1999505996736,Flood,None,0,5.815748270457686
Maize,North,Clay,6.265693650755696,889.0592898670521,42.48701499939645,52.783632695600744,193.5971656111904,36.53412544193084,229.0114070582425,Drip,Rice,0,2.2623050818488575
Maize,East,Sandy,5.767749254909752,134.47249779050492,15.32686419076029,57.770535422059694,189.22664904275646,64.25327047252395,163.86773062506404,Sprinkler,Wheat,0,2.664719133707453
